Cidade;Unidade;Tipo de Material;Ano;Mes;Pacote (100 un.)
Ituiutaba;Campus Pontal;Copo Descartável 50 ml;2022;Novembro ;0
Uberlândia;Central de Línguas;Copo Descartável 50 ml;2022;Novembro ;0
Uberlândia;Centro de Documentação e Pesquisa em História;Copo Descartável 50 ml;2022;Novembro ;0
Uberlândia;Centro de Psicologia;Copo Descartável 50 ml;2022;Novembro ;0
Uberlândia;Comissão Permanente de Licitações;Copo Descartável 50 ml;2022;Novembro ;0
Uberlândia;Comissão Permanente de Sindicância e Inquérito Administrativo;Copo Descartável 50 ml;2022;Novembro ;0
Uberlândia;Coordenação do Curso de Graduação em Agronomia - Monte Carmelo;Copo Descartável 50 ml;2022;Novembro ;0
Uberlândia;Coordenação do Curso de Graduação em Ciências Sociais;Copo Descartável 50 ml;2022;Novembro ;0
Uberlândia;Coordenação do Curso de Graduação em Dança;Copo Descartável 50 ml;2022;Novembro ;0
Uberlândia;Coordenação do Curso de Graduação em Enfermagem;Copo Descartável 50 ml;2022;Novembro ;0
Uberlândia;Coordenação do Curso de Graduação em Engenharia de Alimentos;Copo Descartável 50 ml;2022;Novembro ;0
Uberlândia;Coordenação do Curso de Graduação em Geografia;Copo Descartável 50 ml;2022;Novembro ;0
Uberlândia;Coordenação do Curso de Graduação em Medicina;Copo Descartável 50 ml;2022;Novembro ;0
Uberlândia;Coordenação do Curso de Graduação em Nutrição;Copo Descartável 50 ml;2022;Novembro ;5
Uberlândia;Coordenação do Curso de Graduação em Teatro;Copo Descartável 50 ml;2022;Novembro ;0
Uberlândia;Coordenação do Programa de Pós-Graduação em Geografia;Copo Descartável 50 ml;2022;Novembro ;0
Uberlândia;Coordenação do Programa de Pós-Graduação em Psicologia;Copo Descartável 50 ml;2022;Novembro ;0
Uberlândia;Coordenação do Programa de Residência em Área Profis. da Saúde Multiprofissional e Uniprofissional;Copo Descartável 50 ml;2022;Novembro ;0
Uberlândia;Curso de Letras;Copo Descartável 50 ml;2022;Novembro ;0
Uberlândia;Departamento de Cirurgia;Copo Descartável 50 ml;2022;Novembro ;0
Uberlândia;Departamento de Clínica Médica;Copo Descartável 50 ml;2022;Novembro ;0
Uberlândia;Diretoria de Administração de Materiais;Copo Descartável 50 ml;2022;Novembro ;0
Uberlândia;Diretoria de Administração de Pessoal;Copo Descartável 50 ml;2022;Novembro ;0
Uberlândia;Diretoria de Administração e Controle Acadêmico;Copo Descartável 50 ml;2022;Novembro ;4
Uberlândia;Diretoria de Administração Financeira;Copo Descartável 50 ml;2022;Novembro ;0
Uberlândia;Diretoria de Compras e Licitações;Copo Descartável 50 ml;2022;Novembro ;0
Uberlândia;Diretoria de Comunicação Social;Copo Descartável 50 ml;2022;Novembro ;0
Uberlândia;Diretoria de Ensino;Copo Descartável 50 ml;2022;Novembro ;0
Uberlândia;Diretoria de Experimentação e Produção Animal;Copo Descartável 50 ml;2022;Novembro ;10
Uberlândia;Diretoria de Experimentação e Produção Vegetal;Copo Descartável 50 ml;2022;Novembro ;0
Uberlândia;Diretoria de Planejamento;Copo Descartável 50 ml;2022;Novembro ;0
Uberlândia;Diretoria de Pós-Graduação;Copo Descartável 50 ml;2022;Novembro ;0
Uberlândia;Diretoria de Processos Seletivos;Copo Descartável 50 ml;2022;Novembro ;0
Uberlândia;Diretoria de Relações Internacionais e Interinstitucionais;Copo Descartável 50 ml;2022;Novembro ;0
Uberlândia;Divisão de Almoxarifado;Copo Descartável 50 ml;2022;Novembro ;0
Uberlândia;Divisão de Aposentadoria e Pensão;Copo Descartável 50 ml;2022;Novembro ;0
Uberlândia;Divisão de Contratos;Copo Descartável 50 ml;2022;Novembro ;0
Uberlândia;Divisão de Execução Física;Copo Descartável 50 ml;2022;Novembro ;0
Uberlândia;Divisão de Execução Orçamentária;Copo Descartável 50 ml;2022;Novembro ;0
Uberlândia;Divisão de Manutenção;Copo Descartável 50 ml;2022;Novembro ;0
Uberlândia;Divisão de Recursos Audiovisuais;Copo Descartável 50 ml;2022;Novembro ;0
Uberlândia;Divisão de Registro;Copo Descartável 50 ml;2022;Novembro ;0
Uberlândia;Divisão de Serviços Gerais;Copo Descartável 50 ml;2022;Novembro ;10
Uberlândia;Divisão de Transportes;Copo Descartável 50 ml;2022;Novembro ;0
Uberlândia;Divisão de Vigilância e Segurança Patrimonial;Copo Descartável 50 ml;2022;Novembro ;0
Uberlândia;Divisão Financeira;Copo Descartável 50 ml;2022;Novembro ;1
Uberlândia;Divisão Gráfica;Copo Descartável 50 ml;2022;Novembro ;0
Uberlândia;Editora da UFU;Copo Descartável 50 ml;2022;Novembro ;6
Uberlândia;Escola de Educação Básica;Copo Descartável 50 ml;2022;Novembro ;5
Uberlândia;Escola Técnica de Saúde;Copo Descartável 50 ml;2022;Novembro ;10
Uberlândia;Faculdade de Administração, Ciências Contábeis, Engenharia de Produção e Serviço Social;Copo Descartável 50 ml;2022;Novembro ;0
Uberlândia;Faculdade de Arquitetura e Urbanismo e Design;Copo Descartável 50 ml;2022;Novembro ;0
Uberlândia;Faculdade de Computação;Copo Descartável 50 ml;2022;Novembro ;1
Uberlândia;Faculdade de Direito;Copo Descartável 50 ml;2022;Novembro ;0
Uberlândia;Faculdade de Educação;Copo Descartável 50 ml;2022;Novembro ;0
Uberlândia;Faculdade de Educação Física e Fisioterapia;Copo Descartável 50 ml;2022;Novembro ;0
Uberlândia;Faculdade de Engenharia Civil;Copo Descartável 50 ml;2022;Novembro ;0
Uberlândia;Faculdade de Engenharia Elétrica;Copo Descartável 50 ml;2022;Novembro ;0
Uberlândia;Faculdade de Engenharia Mecânica;Copo Descartável 50 ml;2022;Novembro ;0
Uberlândia;Faculdade de Gestão e Negócios;Copo Descartável 50 ml;2022;Novembro ;0
Uberlândia;Faculdade de Medicina;Copo Descartável 50 ml;2022;Novembro ;0
Uberlândia;Faculdade de Odontologia;Copo Descartável 50 ml;2022;Novembro ;0
Uberlândia;Gabinete do Reitor;Copo Descartável 50 ml;2022;Novembro ;0
Uberlândia;Graduação em Nutrição: Bacharelado - Integral;Copo Descartável 50 ml;2022;Novembro ;0
Uberlândia;Hospital Odontológico - Diretoria Geral;Copo Descartável 50 ml;2022;Novembro ;200
Uberlândia;Hospital Veterinário - Diretoria Geral;Copo Descartável 50 ml;2022;Novembro ;0
Uberlândia;Instituto de Biologia;Copo Descartável 50 ml;2022;Novembro ;0
Uberlândia;Instituto de Biotecnologia;Copo Descartável 50 ml;2022;Novembro ;10
Uberlândia;Instituto de Ciências Agrárias;Copo Descartável 50 ml;2022;Novembro ;0
Uberlândia;Instituto de Ciências Biomédicas;Copo Descartável 50 ml;2022;Novembro ;0
Ituiutaba;Instituto de Ciências Exatas e Naturais do Pontal;Copo Descartável 50 ml;2022;Novembro ;0
Ituiutaba;Instituto de Ciências Humanas do Pontal;Copo Descartável 50 ml;2022;Novembro ;0
Uberlândia;Instituto de Economia e Relações Internacionais;Copo Descartável 50 ml;2022;Novembro ;0
Uberlândia;Instituto de Filosofia;Copo Descartável 50 ml;2022;Novembro ;0
Uberlândia;Instituto de Geografia;Copo Descartável 50 ml;2022;Novembro ;0
Uberlândia;Instituto de Letras e Linguística;Copo Descartável 50 ml;2022;Novembro ;0
Uberlândia;Instituto de Psicologia;Copo Descartável 50 ml;2022;Novembro ;0
Uberlândia;Laboratório de Alergia e Imunologia Clínica/IMUNO;Copo Descartável 50 ml;2022;Novembro ;0
Uberlândia;Laboratório de Análises de Alimentos;Copo Descartável 50 ml;2022;Novembro ;0
Uberlândia;Laboratório de Anatomia Humana/DEPAH;Copo Descartável 50 ml;2022;Novembro ;0
Uberlândia;Laboratório de Ensino em Histologia, Biologia Celular e Embriologia;Copo Descartável 50 ml;2022;Novembro ;0
Uberlândia;Laboratório de Microbiologia de Ensino/DEMIC;Copo Descartável 50 ml;2022;Novembro ;0
Uberlândia;Laboratório de Simulação Realística e Práticas Profissionais II;Copo Descartável 50 ml;2022;Novembro ;0
Uberlândia;Laboratório de Técnica Operatória;Copo Descartável 50 ml;2022;Novembro ;0
Uberlândia;Ouvidoria Geral;Copo Descartável 50 ml;2022;Novembro ;0
Uberlândia;Prefeitura Universitária;Copo Descartável 50 ml;2022;Novembro ;0
Uberlândia;Pró-Reitoria de Assistência Estudantil;Copo Descartável 50 ml;2022;Novembro ;0
Uberlândia;Pró-Reitoria de Extensão e Cultura;Copo Descartável 50 ml;2022;Novembro ;3
Uberlândia;Pró-Reitoria de Gestão de Pessoas;Copo Descartável 50 ml;2022;Novembro ;0
Uberlândia;Pró-Reitoria de Graduação;Copo Descartável 50 ml;2022;Novembro ;0
Uberlândia;Pró-Reitoria de Pesquisa e Pós-Graduação;Copo Descartável 50 ml;2022;Novembro ;0
Uberlândia;Pró-Reitoria de Planejamento e Administração;Copo Descartável 50 ml;2022;Novembro ;10
Uberlândia;Procuradoria Geral;Copo Descartável 50 ml;2022;Novembro ;0
Uberlândia;Rede de Biotério de Roedores da UFU;Copo Descartável 50 ml;2022;Novembro ;0
Uberlândia;Secretaria da Central de Línguas;Copo Descartável 50 ml;2022;Novembro ;0
Uberlândia;Secretaria da Coordenação do Curso de Graduação em Engenharia de Alimentos;Copo Descartável 50 ml;2022;Novembro ;15
Uberlândia;Secretaria da Diretoria da Faculdade de Ciências Contábeis;Copo Descartável 50 ml;2022;Novembro ;0
Uberlândia;Secretaria da Diretoria da Faculdade de Direito;Copo Descartável 50 ml;2022;Novembro ;0
Uberlândia;Secretaria da Diretoria da Faculdade de Engenharia Civil;Copo Descartável 50 ml;2022;Novembro ;0
Uberlândia;Secretaria da Diretoria da Faculdade de Medicina Veterinária;Copo Descartável 50 ml;2022;Novembro ;0
Uberlândia;Secretaria da Diretoria da Faculdade de Odontologia;Copo Descartável 50 ml;2022;Novembro ;0
Uberlândia;Secretaria da Diretoria de Planejamento;Copo Descartável 50 ml;2022;Novembro ;0
Uberlândia;Secretaria da Diretoria de Qualidade de Vida e Saúde do Servidor;Copo Descartável 50 ml;2022;Novembro ;0
Uberlândia;Secretaria da Diretoria do Instituto de Artes;Copo Descartável 50 ml;2022;Novembro ;0
Uberlândia;Secretaria da Diretoria do Instituto de Ciências Agrárias;Copo Descartável 50 ml;2022;Novembro ;10
Uberlândia;Secretaria da Diretoria do Instituto de Ciências Sociais;Copo Descartável 50 ml;2022;Novembro ;0
Uberlândia;Secretaria da Diretoria do Instituto de Economia e Relações Internacionais;Copo Descartável 50 ml;2022;Novembro ;0
Uberlândia;Secretaria da Diretoria do Instituto de Física;Copo Descartável 50 ml;2022;Novembro ;5
Uberlândia;Secretaria da Diretoria do Instituto de Geografia;Copo Descartável 50 ml;2022;Novembro ;0
Uberlândia;Secretaria da Diretoria do Instituto de Química;Copo Descartável 50 ml;2022;Novembro ;10
Uberlândia;Secretaria da Diretoria Geral do Hospital Odontológico;Copo Descartável 50 ml;2022;Novembro ;0
Uberlândia;Secretaria da Prefeitura Universitária;Copo Descartável 50 ml;2022;Novembro ;0
Uberlândia;Secretaria da Pró-Reitoria de Gestão de Pessoas;Copo Descartável 50 ml;2022;Novembro ;0
Uberlândia;Secretaria da Pró-Reitoria de Pesquisa e Pós-Graduação;Copo Descartável 50 ml;2022;Novembro ;0
Uberlândia;Secretaria da Secretaria Geral;Copo Descartável 50 ml;2022;Novembro ;0
Uberlândia;Secretaria do Coordenação do Curso de Graduação em Artes Visuais;Copo Descartável 50 ml;2022;Novembro ;0
Uberlândia;Secretaria Geral;Copo Descartável 50 ml;2022;Novembro ;0
Ituiutaba;Secretaria Ituiutaba da Pró-Reitoria de Graduação;Copo Descartável 50 ml;2022;Novembro ;0
Ituiutaba;Secretaria PROGEP Campus Pontal;Copo Descartável 50 ml;2022;Novembro ;0
Uberlândia;Secretaria Uberlândia da Pró-Reitoria de Graduação;Copo Descartável 50 ml;2022;Novembro ;0
Uberlândia;Setor de Arquivo;Copo Descartável 50 ml;2022;Novembro ;0
Uberlândia;Setor de Expedição;Copo Descartável 50 ml;2022;Novembro ;0
Uberlândia;Setor de Limpeza Umuarama;Copo Descartável 50 ml;2022;Novembro ;0
Uberlândia;Setor de Protocolo;Copo Descartável 50 ml;2022;Novembro ;0
Uberlândia;Setor de Recepção e Organização de Eventos;Copo Descartável 50 ml;2022;Novembro ;0
Uberlândia;Setor de Telefonia;Copo Descartável 50 ml;2022;Novembro ;0
Uberlândia;Setor Posto Avançado Santa Mônica;Copo Descartável 50 ml;2022;Novembro ;0
Uberlândia;Sistema de Bibliotecas;Copo Descartável 200 ml;2022;Novembro ;0
Uberlândia;Assistência Judiciária;Copo Descartável 200 ml;2022;Dezembro ;0
Uberlândia;Biblioteca Setorial Umuarama;Copo Descartável 200 ml;2022;Dezembro ;0
Monte Carmelo;Campus Monte Carmelo;Copo Descartável 200 ml;2022;Dezembro ;0
Ituiutaba;Campus Pontal;Copo Descartável 200 ml;2022;Dezembro ;0
Uberlândia;Central de Línguas;Copo Descartável 200 ml;2022;Dezembro ;0
Uberlândia;Centro de Documentação e Pesquisa em História;Copo Descartável 200 ml;2022;Dezembro ;0
Uberlândia;Centro de Psicologia;Copo Descartável 200 ml;2022;Dezembro ;0
Uberlândia;Comissão Permanente de Licitações;Copo Descartável 200 ml;2022;Dezembro ;0
Uberlândia;Comissão Permanente de Sindicância e Inquérito Administrativo;Copo Descartável 200 ml;2022;Dezembro ;0
Uberlândia;Coordenação do Curso de Graduação em Agronomia - Monte Carmelo;Copo Descartável 200 ml;2022;Dezembro ;0
Uberlândia;Coordenação do Curso de Graduação em Ciências Sociais;Copo Descartável 200 ml;2022;Dezembro ;0
Uberlândia;Coordenação do Curso de Graduação em Dança;Copo Descartável 200 ml;2022;Dezembro ;0
Uberlândia;Coordenação do Curso de Graduação em Enfermagem;Copo Descartável 200 ml;2022;Dezembro ;0
Uberlândia;Coordenação do Curso de Graduação em Engenharia de Alimentos;Copo Descartável 200 ml;2022;Dezembro ;0
Uberlândia;Coordenação do Curso de Graduação em Geografia;Copo Descartável 200 ml;2022;Dezembro ;0
Uberlândia;Coordenação do Curso de Graduação em Medicina;Copo Descartável 200 ml;2022;Dezembro ;0
Uberlândia;Coordenação do Curso de Graduação em Nutrição;Copo Descartável 200 ml;2022;Dezembro ;3
Uberlândia;Coordenação do Curso de Graduação em Teatro;Copo Descartável 200 ml;2022;Dezembro ;0
Uberlândia;Coordenação do Programa de Pós-Graduação em Geografia;Copo Descartável 200 ml;2022;Dezembro ;0
Uberlândia;Coordenação do Programa de Pós-Graduação em Psicologia;Copo Descartável 200 ml;2022;Dezembro ;0
Uberlândia;Coordenação do Programa de Residência em Área Profis. da Saúde Multiprofissional e Uniprofissional;Copo Descartável 200 ml;2022;Dezembro ;0
Uberlândia;Curso de Letras;Copo Descartável 200 ml;2022;Dezembro ;0
Uberlândia;Departamento de Cirurgia;Copo Descartável 200 ml;2022;Dezembro ;0
Uberlândia;Departamento de Clínica Médica;Copo Descartável 200 ml;2022;Dezembro ;0
Uberlândia;Diretoria de Administração de Materiais;Copo Descartável 200 ml;2022;Dezembro ;0
Uberlândia;Diretoria de Administração de Pessoal;Copo Descartável 200 ml;2022;Dezembro ;0
Uberlândia;Diretoria de Administração e Controle Acadêmico;Copo Descartável 200 ml;2022;Dezembro ;1
Uberlândia;Diretoria de Administração Financeira;Copo Descartável 200 ml;2022;Dezembro ;0
Uberlândia;Diretoria de Compras e Licitações;Copo Descartável 200 ml;2022;Dezembro ;0
Uberlândia;Diretoria de Comunicação Social;Copo Descartável 200 ml;2022;Dezembro ;0
Uberlândia;Diretoria de Ensino;Copo Descartável 200 ml;2022;Dezembro ;0
Uberlândia;Diretoria de Experimentação e Produção Animal;Copo Descartável 200 ml;2022;Dezembro ;0
Uberlândia;Diretoria de Experimentação e Produção Vegetal;Copo Descartável 200 ml;2022;Dezembro ;40
Uberlândia;Diretoria de Planejamento;Copo Descartável 200 ml;2022;Dezembro ;0
Uberlândia;Diretoria de Pós-Graduação;Copo Descartável 200 ml;2022;Dezembro ;0
Uberlândia;Diretoria de Processos Seletivos;Copo Descartável 200 ml;2022;Dezembro ;50
Uberlândia;Diretoria de Relações Internacionais e Interinstitucionais;Copo Descartável 200 ml;2022;Dezembro ;10
Uberlândia;Divisão de Almoxarifado;Copo Descartável 200 ml;2022;Dezembro ;0
Uberlândia;Divisão de Aposentadoria e Pensão;Copo Descartável 200 ml;2022;Dezembro ;0
Uberlândia;Divisão de Contratos;Copo Descartável 200 ml;2022;Dezembro ;0
Uberlândia;Divisão de Execução Física;Copo Descartável 200 ml;2022;Dezembro ;0
Uberlândia;Divisão de Execução Orçamentária;Copo Descartável 200 ml;2022;Dezembro ;0
Uberlândia;Divisão de Manutenção;Copo Descartável 200 ml;2022;Dezembro ;0
Uberlândia;Divisão de Recursos Audiovisuais;Copo Descartável 200 ml;2022;Dezembro ;0
Uberlândia;Divisão de Registro;Copo Descartável 200 ml;2022;Dezembro ;0
Uberlândia;Divisão de Serviços Gerais;Copo Descartável 200 ml;2022;Dezembro ;6
Uberlândia;Divisão de Transportes;Copo Descartável 200 ml;2022;Dezembro ;50
Uberlândia;Divisão de Vigilância e Segurança Patrimonial;Copo Descartável 200 ml;2022;Dezembro ;0
Uberlândia;Divisão Financeira;Copo Descartável 200 ml;2022;Dezembro ;0
Uberlândia;Divisão Gráfica;Copo Descartável 200 ml;2022;Dezembro ;0
Uberlândia;Editora da UFU;Copo Descartável 200 ml;2022;Dezembro ;6
Uberlândia;Escola de Educação Básica;Copo Descartável 200 ml;2022;Dezembro ;0
Uberlândia;Escola Técnica de Saúde;Copo Descartável 200 ml;2022;Dezembro ;0
Uberlândia;Faculdade de Administração, Ciências Contábeis, Engenharia de Produção e Serviço Social;Copo Descartável 200 ml;2022;Dezembro ;5
Uberlândia;Faculdade de Arquitetura e Urbanismo e Design;Copo Descartável 200 ml;2022;Dezembro ;0
Uberlândia;Faculdade de Computação;Copo Descartável 200 ml;2022;Dezembro ;7
Uberlândia;Faculdade de Direito;Copo Descartável 200 ml;2022;Dezembro ;0
Uberlândia;Faculdade de Educação;Copo Descartável 200 ml;2022;Dezembro ;0
Uberlândia;Faculdade de Educação Física e Fisioterapia;Copo Descartável 200 ml;2022;Dezembro ;0
Uberlândia;Faculdade de Engenharia Civil;Copo Descartável 200 ml;2022;Dezembro ;0
Uberlândia;Faculdade de Engenharia Elétrica;Copo Descartável 200 ml;2022;Dezembro ;0
Uberlândia;Faculdade de Engenharia Mecânica;Copo Descartável 200 ml;2022;Dezembro ;50
Uberlândia;Faculdade de Gestão e Negócios;Copo Descartável 200 ml;2022;Dezembro ;0
Uberlândia;Faculdade de Medicina;Copo Descartável 200 ml;2022;Dezembro ;0
Uberlândia;Faculdade de Odontologia;Copo Descartável 200 ml;2022;Dezembro ;0
Uberlândia;Gabinete do Reitor;Copo Descartável 200 ml;2022;Dezembro ;0
Uberlândia;Graduação em Nutrição: Bacharelado - Integral;Copo Descartável 200 ml;2022;Dezembro ;0
Uberlândia;Hospital Odontológico - Diretoria Geral;Copo Descartável 200 ml;2022;Dezembro ;100
Uberlândia;Hospital Veterinário - Diretoria Geral;Copo Descartável 200 ml;2022;Dezembro ;0
Uberlândia;Instituto de Biologia;Copo Descartável 200 ml;2022;Dezembro ;0
Uberlândia;Instituto de Biotecnologia;Copo Descartável 200 ml;2022;Dezembro ;0
Uberlândia;Instituto de Ciências Agrárias;Copo Descartável 200 ml;2022;Dezembro ;0
Uberlândia;Instituto de Ciências Biomédicas;Copo Descartável 200 ml;2022;Dezembro ;20
